answer,f1_1,f1_2,f1_3,f1_4,f1_5,f2_1,f2_2,f2_3,f2_4,f2_5,f3_1,f3_2,f3_3,f3_4,f3_5,f4_1,f4_2,f4_3,f4_4,f4_5,f5_1,f5_2,f5_3,f5_4,f5_5,f6_1,f6_2,f6_3,f6_4,f6_5,f7_1,f7_2,f7_3,f7_4,f7_5
2,0.937103174603,0.837175324675,0.820707070707,0.668131868132,0.890584415584,0.039380953,0.02861775,0.0,0.084743105,0.0,0.15337273,0.10317901,0.07453414,0.106985085,0.14467904,1.107951044,0.908492678,0.6666667,0.351302425,0,0.569619915331,0.0597667925977,1.22146553074,0.753326688659,2.66817281136,0.855526384139,0.419623748433,0.251054062022,0.16826015963,0.154418370076,1.85582367682,1.19705857819,0.823215012525,1.14798259205,0.895597282949
2,1.07021312021,0.933766233766,0.949206349206,1.05404040404,1.11161616162,0.06599574,0.065321766,0.049469605,0.039286125,0.033957865,0.1436302,0.06427807,0.20856218,0.21120687,0.21413267,1.490464015,1.683321105,0.885512756,1.57603489,1.156268333,2.58912448001,3.71732752344,4.20065123502,2.25637786323,4.18338095423,0.302725241278,0.179414068379,0.134729229817,0.0891666111172,0.0801465238749,1.68644524319,1.84538440275,2.05275112277,1.10775335649,1.85622353526
4,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.0,0.040153787,0.047697876,0.03576385,0.0,0.06634334,0.21731,0.17807089,0.1929166,0.24211074,0.352181311,0.450451702,0.37702098,0.493783384,0.46394668,-0.0353075495809,0.622056063288,1.3213935745,1.76776392938,1.79615318406,0.824386859209,0.245113818604,0.242931048978,0.162647749892,0.140087877631,1.47070202397,0.5656437563,1.38549244369,1.45075815549,0.943056359713
2,0.333333333333,0.333333333333,0.333333333333,0.5,0.333333333333,0.0,0.0,0.028939545,0.048969947,0.031259496,0.0327319,0.18200894,0.09954755,0.09136883,0.114641525,0.28322247,0,0.904575375,0.615389509,0.541350504,1.48517931956,1.10916161985,2.07296179427,2.10712100021,0.0,0.116445643458,0.0669642571161,0.0242992263035,0.0473220827519,0.0,1.34721290975,-0.129911212974,0.365284622146,0.0,-0.217785319244
1,0.583333333333,0.583333333333,0.583333333333,0.583333333333,0.583333333333,0.0,0.036548816,0.06943139,0.0,0.0,0.19984984,0.021478087,0.12303561,0.064449176,0.20172994,0.296544606,0.438536498,0.493787471,0.446150698,0,1.62422921598,0.0,1.86524647882,1.3936070305,0.0,0.333341230012,0.0,0.152868048632,0.118415466006,0.0,0.863130578306,0.773235556849,1.46322340555,1.29696594221,0.800521793345
2,0.777489177489,1.14041514042,0.900468975469,1.05876623377,0.906782106782,0.0,0.15616885,0.08101044,0.0854966,0.0,0.05090739,0.21695624,0.11198738,0.05097502,0.09816446,0.598000884,0.794302085,0.859224338,0.652868566,0,2.17238648685,1.99228195896,2.51745217344,-1.6376222951,1.41232697063,0.428331392673,0.26841301631,0.19167370082,0.172808043078,0.0931580359471,2.50265222147,2.05991925146,2.72696819934,2.05009640473,2.70694277144
4,1.10985958486,1.13376623377,1.1920995671,0.898286435786,0,0.0,0.15705208,0.0,0.0,0.0,0.08557818,0.11761526,0.10168586,0.12837264,0,1.171204505,0.744904534,0.566893442,0.5,0,0.399991586611,1.63611234575,1.88633751008,0.267150433623,1.10059021633,0.481684867366,0.4367516271,0.303458252216,0.170621156263,0.0,1.16341235813,1.30155622053,1.75098205311,1.72806318487,0.329663895163
2,0.785714285714,1.15,1.15,1.52777777778,1.15,0.0,0.097493745,0.04195569,0.079262964,0.055522986,0.04939483,0.10983257,0.081147894,0.14568317,0.16559213,0,0.94397664,0.359598741,0.874333887,0.475230209,-0.0766378808739,1.42557891327,2.36243857556,1.22829234258,1.44341966697,0.727996219669,0.53405418543,0.231318344879,0.10106327006,0.185701282143,0.0,1.55881001241,1.4794252232,1.87023021127,0.710161350231
1,1.03333333333,1.03333333333,1.03333333333,1.03333333333,1.03333333333,0.05895803,0.060953844,0.0,0.0,0.034427308,0.055076085,0.060592227,0.047910772,0.14526458,0.07584191,0.70006532,0.529841443,0,0.427635806,0.377732106,1.79141205865,1.67284259596,0.0,1.41257142084,0.975293593746,0.670629033045,0.36964534956,0.0,0.248171392537,0.14670351118,2.56415645255,0.785363605377,1.80118051199,0.801232405645,2.03346371813
4,0.72619047619,0.72619047619,0.803113553114,0.72619047619,0.72619047619,0.0,0.0,0.059629302,0.0,0.13911441,0.080628164,0.06961207,0.18155825,0.1771117,0,0,0,0.554654905,0,0.585021187,2.10433763193,2.46196577646,-0.0393857809646,1.38648985338,0.0,0.553516691507,0.283709476786,0.297107650307,0.187316183163,0.0,1.66734623306,0.960714895122,1.78008922566,2.00202011231,2.3787185546
2,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.0,0.07950292,0.037077837,0.0,0.0418165,0.076508075,0.06776127,0.08256728,0.09808801,0.09169447,0,0.695127909,0.34897577,0,0.543022247,-0.364819030155,-0.31238186881,0.861495687474,0.721405368279,1.20303912387,1.63088099183,0.815440495917,0.349879652487,0.374098562127,0.208034505198,0.926009137194,1.21123037477,1.31054809687,0.98126341436,0.624280276059
3,0.804004329004,1.18452380952,0.722222222222,0.814357864358,0.7,0.0,0.0,0.058046937,0.0,0.0,0.24272771,0.18554991,0.282502,0.017456751,0.056464456,0.51912645,0.877123849,0.484836699,0.61034839,0.616715487,0.173748781103,0.87085623036,2.05802493994,1.28344190159,2.08220382364,0.700365494995,0.286432541905,0.139333650655,0.180482342001,0.100861385503,1.99695525969,0.846837876581,1.85412608558,0.91355816866,2.4039581623
4,1.86666666667,1.95,1.86666666667,1.86666666667,1.86666666667,0.0,0.0,0.0,0.10872056,0.0,0.054826785,0,0.20514093,0.111351274,0.09712192,0.484000381,1.25,0.65061086,0.72130685,0,2.84379978521,0.0,1.00980600842,2.19876300285,-0.837607347717,1.14349028191,0.0,0.381163427303,0.323212941366,0.309637381618,2.49994913706,2.1551960805,2.81226453142,2.0850014677,2.53290262306
5,1.45674603175,1.2543040293,1.70305250305,1.15192307692,1.31505439005,0.0,0.0,0.0,0.0,0.0,0.035327617,0.041283846,0.1321123,0.07707033,0.25601918,0,0,0,0,0,-0.442436975962,2.58082769266,0.895793500871,-0.729187293175,2.02210400203,0.688940547557,0.2938713502,0.231998745509,0.12412625644,0.117596036639,1.53569992759,1.44935115886,2.3688990565,1.24005525868,1.90377497398
2,1.36666666667,1.36666666667,1.36666666667,1.36666666667,1.36666666667,0.0,0.072864845,0.0,0.083298504,0.06337572,0.0315324,0.1257217,0.1457539,0.1534016,0.12460109,1.052601274,1.159091317,0,0.679278461,0.705852956,2.25495432707,2.77112414411,0.975098673234,2.0712513957,1.84640364477,0.524286855305,0.213897607107,0.317864684822,0.17309283045,0.15926445966,2.05591560025,2.76534269294,2.68992686746,2.69380867105,0.763794741772
1,0.666666666667,0.8,0.666666666667,0.666666666667,0.666666666667,0.08264529,0.070458,0.028598672,0.04552421,0.0,0.08690186,0.06892314,0.111731365,0.072215945,0.08938897,0.487051165,0.359065944,0.318604722,0.278869402,0,2.88985708941,2.55445837215,2.9101856651,2.54434844223,-0.7199446083,0.720559672343,0.422923855093,0.1681163509,0.209610268012,0.180292320796,1.86441758698,1.64190795279,2.18200108524,1.61996275025,2.11229234905
4,1.45,1.45,1.45,1.45,1.45,0.06253267,0.027039181,0.036338817,0.0,0.0,0.1399499,0.2181421,0.11945411,0.12789372,0.20458965,1.255382656,0.728763316,0.586521232,0,1.5,2.70225829819,-1.25638778948,0.0,1.56441747645,-2.16775378039,0.70176112307,0.525721132012,0.0,0.239236269464,0.229187890039,0.831070725424,2.49381493171,2.05087586506,1.05940985446,2.70034638369
4,1.45,1.45,1.45,1.45,1.45,0.0,0.00042173066,0.0,0.02164268,0.0,0.053457152,0.09082024,0.10464971,0.12738341,0.054971457,0.404849229,0.952991238,0.866158221,0.55349956,0.777693573,0.467320472428,2.21980897702,1.94926635068,-0.29583869814,0.0771147551973,0.853756998529,0.357538924492,0.21023666206,0.213439249632,0.186097488939,3.84763894994,2.91068249144,2.50681532855,2.83347521371,2.4958423498
2,0.962373737374,1.70328282828,0.858008658009,1.48611111111,1.1623015873,0.0,0.14227131,0.047985803,0.08865886,0.072749496,0.10366011,0.22782122,0.103479356,0.38365367,0.07297635,0.928251211,1.011928789,0.631669483,1.85488633,0.96821217,1.45800021482,1.85995718361,1.90599052912,1.1311744202,1.95116192568,0.858090981795,0.695497586416,0.194602945987,0.155312203145,0.182838961667,1.50833050513,1.85436725644,2.06509252567,1.84994800378,1.3649135697
5,1.58333333333,1.58333333333,1.58333333333,1.58333333333,1.58333333333,0.05549082,0.039600343,0.047118936,0.031789754,0.09635308,0.10602356,0.057002723,0.022482418,0.21702746,0.28797886,0.758437471,0.53295971,0.563643695,0.596930661,0.801276891,1.30114057307,0.0,0.0,-1.03670020242,3.53146511792,0.606115154562,0.0,0.0,0.341218905127,0.161454936924,2.76273779071,2.58435336668,2.80264928637,2.8246901414,3.04873429299
1,0.741666666667,0.510714285714,0.741666666667,1.08333333333,0.842857142857,0.0,0.0,0.0,0.0,0.048972815,0.114272825,0.036385812,0.06326572,0.16843584,0.07074102,0,0,0,0,0.518681254,1.42677495979,0.327781802814,0.0,0.0,0.0,0.671078086855,0.243589016901,0.0,0.0,0.0,1.26366783252,1.49131877089,1.4758571233,1.29974922118,1.17674154165
2,0.685714285714,0.87619047619,1.06666666667,0.757142857143,0.685714285714,0.0,0.1667827,0.0649569,0.03576208,0.0,0.07418359,0.20485443,0.09984984,0.14134803,0.08680507,0,0.617621776,0.805503392,0.627003387,0.393539309,0.54105765308,0.866718581454,0.268557225672,1.72521633051,1.59546758166,1.03637787925,0.549797300444,0.531441514023,0.200620799912,0.155998105624,2.05470756571,1.18950627432,1.27350127114,1.90155971379,2.58060217529
4,0.697222222222,0.496103896104,0.448484848485,0.611544011544,0.342857142857,0.032673445,0.0,0.044042047,0.16115215,0.0,0.13028832,0.13324757,0.02813268,0.18537363,0.09717129,0.582364864,0,0.560489945,1.121331606,0.702674008,-1.06487444268,-0.87100858489,-0.12739453923,0.894752235136,-0.272604022233,0.650695695503,0.266819141167,0.164297284967,0.131324224857,0.0860241739436,0.841902031783,0.598099722497,0.962536826749,1.79707192619,1.21197814056
5,1.41666666667,1.09285714286,1.41666666667,0.925,1.41666666667,0.0021782948,0.0,0.0012363128,0.0,0.00015819233,0,0.09146845,0.17745608,0.049028542,0.11600089,0.55652946,0,1.18871898,0.447258875,0.85747038,2.26294404957,2.16890189485,1.97360972858,0.612888623718,2.60523002411,0.7872426301,0.335318440406,0.31145831867,0.187038778467,0.154305825841,2.55616463849,1.20354047093,2.00223028539,2.48020831269,2.55970982957
1,0.814224664225,0.956746031746,1.58333333333,0.814224664225,0.762337662338,0.10491175,0.0,0.0,0.04051338,0.044851992,0.22463512,0.093646586,0.08103669,0.20695202,0.05068334,0.980511488,0,0,1.232856874,0.967580212,1.42548207542,1.06713308763,1.46484197671,1.8275004731,0.986786554513,0.770038015256,0.484238767314,0.323998806256,0.106368414301,0.114015352402,3.34777778651,2.30707433727,0.871684065823,0.671383858462,1.78336729284
4,1.91666666667,1.83333333333,1.91666666667,1.83333333333,1.83333333333,0.0,0.037110094,0.05286088,0.11333892,0.03459036,0.04860388,0.119732834,0.12840146,0.18425691,0.15492098,0.605953353,0.508399347,0.473263978,0.87479056,0.394452246,2.1646825789,2.60593099958,2.5041444814,-1.6785702866,2.45655480972,1.57912730625,0.543710646585,0.343852524927,0.456619688678,0.287428279201,0.959903756602,1.59871513988,1.66739185296,2.70363208316,1.246557189
1,0.938492063492,0.659336496836,0.667864488453,0.719852369852,0.881782106782,0.18539117,0.0,0.0,0.118381694,0.09218259,0.13995941,0.14347516,0.2657147,0.07561044,0.07010574,1.04995882,0,0,0.722766663,0.95500757,1.16650845308,1.32725712179,-1.10368147484,0.829719186253,0.0,0.811237061001,0.30270924358,0.201035680428,0.164632613045,0.0,0.947140827962,2.01095270528,3.16986261728,3.21773103702,0.0
4,1.36666666667,1.36666666667,1.36666666667,1.06666666667,0.983333333333,0.08798262,0.0,0.0,0.08324697,0.07462974,0.09152682,0.18809922,0.1958543,0.11576755,0.13778676,0.94624678,0,1.559687675,0.977614445,1.035466944,2.02879966121,2.18812821668,1.68595653198,1.75329896735,1.19197772621,0.882016117701,0.308159072134,0.301021373666,0.158838173262,0.163123686409,1.68619909082,1.41375875057,1.66125058777,2.81589603313,1.79040075067
3,0.869047619048,0.812637362637,0.833766233766,0.879401154401,1.51666666667,0.07160309,0.0,0.07119746,0.0,0.0,0.16852057,0.041649595,0.11077793,0.04567389,0.19649476,1.708689494,0.516823237,0.77771813,0.485129496,0.71894838,1.46682622701,1.8795472904,0.036843819822,0.826809725182,-0.0632952038813,0.564214057205,0.313337514073,0.289458647333,0.16332482739,0.296277584438,1.75225902758,2.4315801361,3.660176577,2.03492774844,1.79317893786
4,1.8,1.8,2.01783216783,2.8,1.8,0.0,0.09762311,0.03038765,0.4179967,0.0,0.114298075,0.15168601,0.23551174,0.11849392,0.07079011,0,1.22787316,1.138566132,0.674286062,0.525070627,1.01769536709,1.99194066348,0.230910172281,2.22706280285,0.734301328892,1.43850014366,0.386234579637,0.27319875361,0.376263031982,0.232613440194,1.08928146583,2.45196848179,1.18401677214,2.00436535014,1.2137056155
3,1.7,1.7,1.7,1.96907993967,2.08733766234,0.17759073,0.09250059,0.341791,0.039993417,0.03322346,0.1811154,0.28137723,0.061598647,0.1799643,0.19798356,0.793592147,0.926473711,1.107829854,0.783959931,0.593298634,2.58973701502,1.24759839325,2.12960074468,3.07557590874,1.8733687495,0.685156689025,0.31888654964,0.259177626036,0.174325769532,0.203903176423,2.45522470334,2.3366414833,2.24534140931,1.90121320568,1.77916844938
1,0.866666666667,0.866666666667,0.866666666667,0.866666666667,0.866666666667,0.047586452,0.0,0.036351956,0.035998836,0.03979692,0.044810943,0.057989914,0.055466525,0.049869332,0.16858545,0.918300666,0.853602582,1.030546393,1.324573635,1.08761943,1.05218472417,1.71609971514,0.0,1.90529300969,1.30451138809,1.14827001091,0.543951095261,0.0,0.183868032146,0.250293896297,2.03868069965,2.7874551379,2.21085542603,2.97278401594,1.47515982244
4,0.866666666667,0.709523809524,0.866666666667,0.709523809524,0.866666666667,0.0,0.035125475,0.0,0.06905101,0.0,0.051823586,0.061360482,0.055182666,0.20023182,0.12923785,0.620977303,0.812871513,0.75551489,0.881464735,1.057852508,1.72728590303,0.7669855317,0.298587331873,-0.420430282703,0.321874923889,0.811198315579,0.361203273433,0.351854393138,0.216270029568,0.176294827573,0.0,0.0,0.0,0.0,0.0
5,2.73333333333,2.90757575758,2.73333333333,2.73333333333,2.73333333333,0.0,0.093718916,0.09706307,0.065196306,0.0,0.09743643,0.14079191,0.16508287,0.106626466,0.0987156,0,2.044168165,1.509614242,0.895059582,0,3.05789868526,2.29400377339,3.10390079521,1.95410828784,-0.930113760331,1.69465825604,0.288360738321,0.205606779502,0.299995260374,0.369392750632,0.289515200194,3.22902607088,3.87351244459,1.0667723983,2.40832863704
5,1.05595238095,1.08333333333,0.919444444444,0.766666666667,0.766666666667,0.027570557,0.053883094,0.0,0.03479593,0.12539761,0.13609463,0.029382005,0.037157495,0.03669444,0.1808147,0.737674062,0.736048128,0.497934366,0.605157847,0.700304765,0.172499245973,0.0,-1.12504378069,2.80578140111,2.30248389361,0.777429458655,0.0,0.283391952765,0.16429336032,0.1034176997,2.20264912473,1.22740087173,0.933576940928,1.70285216424,2.60268218918
4,1.66666666667,1.66666666667,2.01154401154,2.01666666667,1.66666666667,0.0,0.0,0.0,0.0,0.0,0.09443955,0.19246191,0.052977268,0.17561066,0.11691873,1.2666667,0,0,0,0,-0.965247018037,0.0,1.15216533756,3.33668660022,2.33344034839,1.42394020215,0.0,0.518239632429,0.300819205437,0.247566191266,1.14888636266,2.00758274354,0.804976226326,1.66610041189,1.9608152024
3,0.616666666667,0.833333333333,0.642857142857,0.892857142857,0.525,0.1918143,0.08587262,0.06600585,0.2776648,0.0,0.082338706,0.15603614,0.11241475,0.40074924,0.06213275,1.016276864,0.6031648,0.454636629,0.93187037,0,1.04899056123,0.90110028145,0.877734849003,0.979944508987,0.173431382073,0.205803320487,0.148709779682,0.0664726191862,0.0436226932819,0.056919295231,1.04983682505,0.509084146904,1.68358547645,0.0,0.0
5,0.783134920635,1.58535353535,1.04285714286,1.04285714286,1.04285714286,0.15521164,0.07438774,0.0,0.0,0.0,0,0.14585422,0.04454473,0.02496215,0.072291344,0.559028778,1.244012912,0,0,0,-0.230615472674,0.10333441498,-0.043674572652,-2.01965833316,0.579144217471,0.576602983368,0.601861614393,0.349115452773,0.21865311955,0.169361706745,0.0,0.0,0.0,0.0,0.0
4,1.58333333333,1.58333333333,1.58333333333,1.58333333333,1.58333333333,0.0,0.0,0.0,0.0,0.027740655,0.070797935,0.07542499,0.08964728,0.059120607,0.09874525,0,1.367852576,0.624084913,0,0.98991466,2.2437227739,2.08105999739,1.7483097439,0.0,1.73361541026,1.21725315878,0.596045345668,0.323328868298,0.0,0.290664409411,1.48394500337,1.34520524759,1.32228003614,1.01853686405,0.96877226634
3,0.4,0.928210678211,0.5,0.333333333333,0.333333333333,0.11673541,0.041092284,0.033005666,0.0,0.0,0.100402474,0.07133334,0.05423075,0.073647514,0.06196041,0.460364299,0.288012965,0.248282188,0,0.269634578,2.26030455684,-0.477225106642,0.503843875444,0.0,1.24776388327,0.319174926514,0.60134080981,0.164128295408,0.0,0.0385869252731,1.84338320691,1.63513436277,2.19476807287,1.62522685416,0.795087091482
5,1.32619047619,1.65456349206,1.32619047619,1.43333333333,1.32619047619,0.058276378,0.0,0.0,0.089764245,0.094072446,0.10883953,0.23625761,0.12087041,0.21483766,0.058919355,0.959357609,0.519202019,0.618004122,1.131132196,0.901379106,2.62652719212,1.64389050321,2.19972882686,3.10476051145,2.91134821514,0.956590219861,0.34497797191,0.310309203702,0.257895931479,0.110584016945,2.55761333105,1.43481091738,1.29448020273,2.75156586536,2.22501421125
2,1.66114718615,1.43658008658,2.09130591631,1.91114718615,1.3800976801,0.10736296,0.0836397,0.028370121,0.08434884,0.052231982,0.25036472,0.16632946,0.09357617,0.39766648,0.119415715,1.384086974,0.92394369,1.570905196,3.60684697,1.219641793,2.71619243221,2.79178214894,2.44512507226,0.679780165347,3.61073539309,0.534131796405,0.309347837843,0.181915149076,0.068803421612,0.0938754464347,2.78603413894,0.772544831897,3.19877023098,4.20660550517,2.43137048657
2,0.725,1.07738095238,0.725,1.12316433566,0.571428571429,0.0,0.10733407,0.028175939,0.0,0.052976362,0.022561217,0.26107863,0.0673626,0.0732095,0.040806446,0,1.422937177,0.748738825,0.685761263,0.934963046,0.194545573733,2.0998602438,3.31859346346,1.13965672443,2.94908061673,0.372066984105,0.254712082915,0.0936105547179,0.215268149776,0.0629552840291,2.34986149304,2.51380426331,1.4733173875,0.489939678416,2.14580295798
5,0.583333333333,0.583333333333,0.583333333333,0.583333333333,0.583333333333,0.050690643,0.049742807,0.0,0.06648676,0.0,0.06861326,0.08848437,0.040499702,0.037157316,0.1450858,0.497318891,0.453574949,0,0.487401188,0,0.7319039258,1.32010435641,1.02299257957,-0.570951169584,1.3779158107,0.53093278279,0.206788061412,0.167673378773,0.144662441776,0.115729953421,2.74749881986,2.41466247617,1.33245216089,2.73646127548,2.17027411709
2,1.34523809524,1.2246031746,1.38932178932,1.74206349206,1.12584082584,0.039604872,0.096318685,0.02823275,0.0,0.0,0.07330581,0.14985837,0.16642159,0.09747364,0.014388123,0.894319846,1.989099437,1.045977279,1.8333333,0,2.9886777304,2.44272387429,0.590094041519,3.31584676142,-1.96347152496,0.640883334918,0.181807949026,0.147816129417,0.144194727796,0.140951361976,3.32504348269,2.29149656746,1.31462004194,2.62233188768,0.896489387954
4,0.731684981685,0.309357717446,0.329004329004,0.825,0.483766233766,0.06760484,0.0,0.0,0.21239968,0.071290985,0.07957203,0.23756815,0.08340926,0.1684119,0.17948428,0.58317026,0,0,1.52364013,0.373332785,0.74638332697,0.574056522473,0.495635001526,1.12727592496,1.65398080983,0.575271072768,0.18654117118,0.109949515591,0.10786454885,0.0882439940724,0.454404374528,0.194318700304,0.397679556964,0.620858095971,0.608955354566
2,1.58333333333,1.70952380952,1.70952380952,1.16349206349,2.04285714286,0.077821605,0.0,0.0,0.033182222,0.13576053,0.19005178,0.12369073,0.084803514,0.07907121,0.20703411,1.51888517,0,0.5674261572,0.509811833,3.34046057,2.39879250124,-0.409205729851,1.29908015236,1.68974706099,2.66888988515,0.521072223837,0.511424650033,0.262019253635,0.116426574988,0.101163583563,2.79352438576,2.44343001725,2.67710768601,3.28464187999,2.40078609607
2,0.583333333333,0.583333333333,0.583333333333,0.733333333333,0.583333333333,0.0,0.0,0.0,0.0,0.0,0.027548833,0.10282099,0.056559794,0.060067177,0,0,0,0,0,0.316520221,0.26830756285,-1.06580942067,-1.0830118936,1.52929801633,-1.12854655323,0.526100852573,0.302600347217,0.201733564811,0.133818008202,0.121040138887,1.24055081639,1.32550075491,1.65131320587,0.863689415083,1.24220676713
1,0.97619047619,0.97619047619,0.97619047619,0.97619047619,0.677777777778,0.0,0.033012457,0.0,0.06751136,0.04603094,0.26576167,0.11249852,0.06703189,0.09504001,0.076800756,0.353477856,0.508728756,0.262229827,0.394098109,0.59169936,1.69597399185,-0.0404773623222,0.191438251345,1.29267256872,0.7861486914,0.718656861942,0.703275145903,0.407571303488,0.146122691521,0.130787259554,2.93766671953,1.97363628941,1.96389785807,2.46841325038,0.292675346532
4,1.0,1.0,1.0,1.0,1.0,0.0,0.02997932,0.0,0.1962475,0.0,0.063538484,0.036346585,0.09172436,0.37831104,0.083498076,0,0.394972544,0.699006298,0.52749588,0,0.730335847813,1.84726087722,-0.0256960546184,2.01683083627,1.05664831558,0.819194690758,0.409597345379,0.273064896919,0.181138548304,0.196196737985,1.58413199594,0.798985181139,1.2933835595,1.60027773125,1.2690488575
1,0.509906759907,0.390909090909,0.530108780109,0.704797979798,0.57619047619,0.10474688,0.0,0.0,0.103024356,0.0,0.14557403,0.019812576,0.051821906,0.08294457,0.050700296,0.957285043,0,0,0.744423096,0.358787589,0.931926876928,0.0,1.63104706965,2.14973292347,3.11898946852,0.356860213977,0.0,0.102503317076,0.0806540435143,0.0698991778207,1.66986457318,1.92170522317,1.01910814903,1.85036642723,0.732923210025
4,0.685714285714,0.685714285714,0.9,1.06666666667,0.833333333333,0.050687846,0.0,0.0,0.03790725,0.13904908,0.055526372,0.1065757,0.08883797,0.0668244,0.06243981,0.715925746,0,0.528678793,0.92207166,0.551791867,1.81581000364,2.17122158716,1.55743340481,1.55764585243,2.12627615161,0.458862179823,0.224083666374,0.146302745285,0.171437456616,0.0978465215979,1.62975109394,1.16067429134,0.824581145839,2.02142598539,1.80962495205
5,0.95,1.05833333333,1.07424242424,0.90202020202,1.07424242424,0.0,0.0,0.0197722,0.0,0.0,0.0119656585,0,0.027038433,0.062160917,0.119561285,0.86788363,0,0.532609669,0,0,0.355948698623,0.447022346483,1.4062592456,1.17958017975,1.31396661543,0.961370265427,0.522751142717,0.288248042419,0.235714159801,0.219802558202,2.11886470572,1.61087254653,1.1502808279,1.05153719681,1.86008643272
4,1.33333333333,1.33333333333,1.33333333333,1.33333333333,1.33333333333,0.0,0.0,0.040989142,0.059801012,0.0,0.017127953,0.04109673,0.084108524,0.10462436,0.03190771,0.324819629,0.62948969,0.529836323,0.389004287,0.291174763,2.52361380634,2.48387292514,3.30924483921,2.07776855833,0.0,1.11729815316,0.61719698934,0.304635577667,0.272814232248,0.0,0.758337893782,1.00179859678,1.15403211721,1.13496959277,0.934370388777
3,0.866666666667,0.866666666667,0.866666666667,0.866666666667,0.866666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.08858481,0,0,0.70564911,0.608483657,0.535173089,1.137385302,0.656533897,-0.247097044992,0.0,2.3819777869,1.45319560809,0.590834560922,0.606556202227,0.0,0.146799754576,0.0885611437267,0.11130759595,3.38640886993,2.86856334253,2.27516617953,3.25346879598,2.52110513161
3,1.22173937174,0.797496947497,0.895075757576,0.709187462864,1.0464035964,0.0,0.028097281,0.1079485,0.0,0.04773886,0.15405783,0.05796902,0.17091982,0.08720253,0.19486846,0,0.499105177,0.809679852,0,0.617023949,2.41312039639,1.91423891898,2.31300065735,2.57596503943,1.99734543667,0.875859205027,0.253896602328,0.179254032784,0.119099600777,0.122382211701,1.96088371628,2.40908296561,1.6829344297,1.05285654791,1.82713145876
1,1.0765012765,0.985689310689,0.962612387612,0.872233322233,0.872233322233,0.0,0.0,0.0,0.0,0.0,0.180792,0.2496802,0.027544035,0,0.029789327,0,0,0.708140557,0.6,1.340042651,1.45836656141,4.02033291718,2.04649234802,3.56001383503,1.13513123029,0.474983916973,0.180348423395,0.141301438184,0.0800904606239,0.0767265085841,3.68513232222,2.77966637152,2.77307984303,1.45737665114,3.60355394803
2,0.45,0.45,0.45,0.45,0.8,0.04906017,0.18929443,0.07350995,0.0,0.0,0.05382009,0.07393613,0.15186006,0.10092128,0.179602,0.597587976,0.685208082,0.575564944,0.304753865,0,0.854331020246,-0.251860928081,2.17323024399,2.02009638491,0.39693571953,0.440138317047,0.183774193306,0.106523017462,0.0562206029162,0.12243471019,2.46777075913,2.08179333942,1.76064660266,2.65036889965,0.291984453571
1,0.944444444444,0.409523809524,0.561111111111,0.347222222222,0.219079939668,0.08734784,0.0,0.0,0.0,0.10761596,0.23333414,0.040994827,0.10241848,0.17670745,0.03775846,1.510256461,0,0.308989116,0.49147648,1.0285254,2.86472420727,-0.074169725405,2.40593992393,0.557699449413,2.10807198545,0.53643424051,0.228383371807,0.211871012388,0.083660165046,0.0282983219013,2.85383047365,0.899380366987,2.10667465026,2.62241704305,2.29949509221
2,1.05866910867,0.42702020202,0.652380952381,0.652380952381,0.478968253968,0.0,0.11423475,0.04861969,0.0,0.0,0.052848574,0.12225908,0.075348884,0.052026816,0.1530351,0.488501295,0.969525654,0.469703824,0,1.096200809,-1.09142702745,4.11400434789,1.04538530421,3.08859758661,0.0,0.832141467846,0.105669464028,0.171550634098,0.107443199687,0.0,1.11472923502,2.9455563596,2.91797074893,2.20150999205,2.4570475627
4,0.977579365079,1.00122655123,1.00370087429,1.7297979798,0.957936507937,0.0,0.059739828,0.0,0.0,0.074767165,0.06675079,0.08595344,0.07445151,0.42040017,0.04259617,0,0.768135582,0,0,0.65380381,-1.7691264954,1.97858346602,-0.91554351853,-0.595585524618,2.64559639566,0.692739771024,0.208317745119,0.243641179643,0.289456084819,0.102064780144,1.51478678778,3.06242599472,1.95367648974,3.58553885833,3.16927122822
3,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.033147257,0.0,0.18046823,0.0,0.0,0.06572475,0.07004089,0.28779152,0.05604823,0.05711927,0.431961014,0.414060035,0.664399933,0.437636636,0,1.84882146377,1.54515714943,3.06599621344,-0.0965283485787,1.83895019756,0.736967942984,0.368483971492,0.181876012773,0.176988219411,0.169554376765,2.51819198739,1.71095437173,2.50543449967,2.02338677053,1.97182170113
2,0.597492784993,0.716917293233,1.0170995671,0.692747019063,0.663665501166,0.0,0.0,0.08308981,0.033342466,0.0,0.13774128,0.15829036,0.08086525,0,0.110164694,0,0,0.647266612,0.732333995,0,0.0,2.80566410198,2.05724586725,2.12478494953,0.0,0.0,0.314972241777,0.199801316313,0.173048949809,0.0,1.82268122171,0.0,2.26880929845,0.0,0.807368581916
